OID_,Field1,ID2,lat,long,el,OR_MapunitRaster_10m,RASTERVALU,VAT_MapunitRaster_10m_Count,VAT_MapunitRaster_10m_MUKEY,muaggatt_OBJECTID,muaggatt_musym,muaggatt_muname,muaggatt_mustatus,muaggatt_slopegraddcp,muaggatt_slopegradwta,muaggatt_brockdepmin,muaggatt_wtdepannmin,muaggatt_wtdepaprjunmin,muaggatt_flodfreqdcd,muaggatt_flodfreqmax,muaggatt_pondfreqprs,muaggatt_aws025wta,muaggatt_aws050wta,muaggatt_aws0100wta,muaggatt_aws0150wta,muaggatt_drclassdcd,muaggatt_drclasswettest,muaggatt_hydgrpdcd,muaggatt_iccdcd,muaggatt_iccdcdpct,muaggatt_niccdcd,muaggatt_niccdcdpct,muaggatt_engdwobdcd,muaggatt_engdwbdcd,muaggatt_engdwbll,muaggatt_engdwbml,muaggatt_engstafdcd,muaggatt_engstafll,muaggatt_engstafml,muaggatt_engsldcd,muaggatt_engsldcp,muaggatt_englrsdcd,muaggatt_engcmssdcd,muaggatt_engcmssmp,muaggatt_urbrecptdcd,muaggatt_urbrecptwta,muaggatt_forpehrtdcp,muaggatt_hydclprs,muaggatt_awmmfpwwta,muaggatt_mukey,component_OBJECTID,component_comppct_l,component_comppct_r,component_comppct_h,component_compname,component_compkind,component_majcompflag,component_otherph,component_localphase,component_slope_l,component_slope_r,component_slope_h,component_slopelenusle_l,component_slopelenusle_r,component_slopelenusle_h,component_runoff,component_tfact,component_wei,component_weg,component_erocl,component_earthcovkind1,component_earthcovkind2,component_hydricon,component_hydricrating,component_drainagecl,component_elev_l,component_elev_r,component_elev_h,component_aspectccwise,component_aspectrep,component_aspectcwise,component_geomdesc,component_albedodry_l,component_albedodry_r,component_albedodry_h,component_airtempa_l,component_airtempa_r,component_airtempa_h,component_map_l,component_map_r,component_map_h,component_reannualprecip_l,component_reannualprecip_r,component_reannualprecip_h,component_ffd_l,component_ffd_r,component_ffd_h,component_nirrcapcl,component_nirrcapscl,component_nirrcapunit,component_irrcapcl,component_irrcapscl,component_irrcapunit,component_cropprodindex,component_constreeshrubgrp,component_wndbrksuitgrp,component_rsprod_l,component_rsprod_r,component_rsprod_h,component_foragesuitgrpid,component_wlgrain,component_wlgrass,component_wlherbaceous,component_wlshrub,component_wlconiferous,component_wlhardwood,component_wlwetplant,component_wlshallowwat,component_wlrangeland,component_wlopenland,component_wlwoodland,component_wlwetland,component_soilslippot,component_frostact,component_initsub_l,component_initsub_r,component_initsub_h,component_totalsub_l,component_totalsub_r,component_totalsub_h,component_hydgrp,component_corcon,component_corsteel,component_taxclname,component_taxorder,component_taxsuborder,component_taxgrtgroup,component_taxsubgrp,component_taxpartsize,component_taxpartsizemod,component_taxceactcl,component_taxreaction,component_taxtempcl,component_taxmoistscl,component_taxtempregime,component_soiltaxedition,component_castorieindex,component_flecolcomnum,component_flhe,component_flphe,component_flsoilleachpot,component_flsoirunoffpot,component_fltemik2use,component_fltriumph2use,component_indraingrp,component_innitrateleachi,component_misoimgmtgrp,component_vasoimgtgrp,component_mukey,component_cokey,Valu1_OBJECTID,Valu1_aws0_5,Valu1_aws5_20,Valu1_aws20_50,Valu1_aws50_100,Valu1_aws100_150,Valu1_aws150_999,Valu1_aws0_20,Valu1_aws0_30,Valu1_aws0_100,Valu1_aws0_150,Valu1_aws0_999,Valu1_tk0_5a,Valu1_tk5_20a,Valu1_tk20_50a,Valu1_tk50_100a,Valu1_tk100_150a,Valu1_tk150_999a,Valu1_tk0_20a,Valu1_tk0_30a,Valu1_tk0_100a,Valu1_tk0_150a,Valu1_tk0_999a,Valu1_musumcpcta,Valu1_soc0_5,Valu1_soc5_20,Valu1_soc20_50,Valu1_soc50_100,Valu1_soc100_150,Valu1_soc150_999,Valu1_soc0_20,Valu1_soc0_30,Valu1_soc0_100,Valu1_soc0_150,Valu1_soc0_999,Valu1_tk0_5s,Valu1_tk5_20s,Valu1_tk20_50s,Valu1_tk50_100s,Valu1_tk100_150s,Valu1_tk150_999s,Valu1_tk0_20s,Valu1_tk0_30s,Valu1_tk0_100s,Valu1_tk0_150s,Valu1_tk0_999s,Valu1_musumcpcts,Valu1_nccpi3corn,Valu1_nccpi3soy,Valu1_nccpi3cot,Valu1_nccpi3sg,Valu1_nccpi3all,Valu1_pctearthmc,Valu1_rootznemc,Valu1_rootznaws,Valu1_droughty,Valu1_pwsl1pomu,Valu1_musumcpct,Valu1_mukey,coecoclass_OBJECTID,coecoclass_ecoclasstypename,coecoclass_ecoclassref,coecoclass_ecoclassid,coecoclass_ecoclassname,coecoclass_cokey,coecoclass_coecoclasskey
189,406,74340220,45.650750000000002,-122.654888888900004,.,,72081.4140625,,72081,,WnD,"Wind River sandy loam, 8 to 20 percent slopes",,14.0000000,14.0000000,,,,None,None,0,2.9500000,5.6999998,10.4200001,14.9200001,Somewhat excessively drained,Somewhat excessively drained,A,,100,3,100,Somewhat limited,Somewhat limited,Somewhat limited,Somewhat limited,Very limited,Very limited,Very limited,Very limited,Very limited,Somewhat limited,Fair,Fair,Somewhat limited,0.0010000,Moderate,0,1.0000000,72081,,,100,,Wind River variant,Variant,Yes,,,8.0000000,14.0000000,20.0000000,,,,,5,86,3,,,,,No,Somewhat excessively drained,30.0000000,60.0000000,120.0000000,180,0,180,terraces,,0.0900000,,10.0000000,10.0000000,10.0000000,1016,1016,1016,,,,170,190,210,3,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,Moderate,High,"Coarse-loamy over sandy or sandy-skeletal, mixed, mesic Ultic Haploxerolls",Mollisols,Xerolls,Haploxerolls,Ultic Haploxerolls,coarse-loamy over sandy or sandy-skeletal,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,72081,20796819,,6.5000000,17.5000000,33.0000000,47.2000008,45.0000000,1.8000000,24.0000000,35.0000000,104.1999969,149.1999969,151.0000000,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,2.0000000,20.0000000,30.0000000,100.0000000,150.0000000,152.0000000,100,543.0000000,1078.0000000,1605.0000000,1378.0000000,1011.0000000,40.0000000,1621.0000000,2156.0000000,4604.0000000,5615.0000000,5656.0000000,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,2.0000000,20.0000000,30.0000000,100.0000000,150.0000000,152.0000000,100,0.5180000,0.3340000,0.0010000,0.5330000,0.5330000,100,150,149,1,,100,72081,,NRCS Forestland Site,Ecological Site Description Database,F002XB001WA,Portland Basin Dry Forest,20796819,7133124
190,407,74341621,45.657024999999997,-122.586672222199994,.,,72029.0000000,,72029,,MlA,"McBee silt loam, coarse variant, 0 to 3 percent slopes",,2.0000000,2.0000000,,0,0,None,None,0,5.0000000,9.7799997,14.2799997,16.8799992,Somewhat poorly drained,Somewhat poorly drained,B/D,,100,6,100,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Fair,Fair,Very limited,1.0000000,Slight,100,1.0000000,72029,,,100,,McBee variant,Variant,Yes,,,0.0000000,2.0000000,3.0000000,,,,,4,48,6,,,,,Yes,Somewhat poorly drained,30.0000000,90.0000000,120.0000000,180,0,180,"depressions, drainageways",,0.1600000,,10.0000000,11.0000000,12.0000000,1270,1270,1270,,,,170,190,210,6,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B/D,Moderate,High,"Coarse-loamy, mixed, mesic Aquic Haploxerolls",Mollisols,Xerolls,Haploxerolls,Aquic Haploxerolls,coarse-loamy,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,72029,20796767,,10.0000000,30.0000000,57.7999992,45.0000000,26.0000000,2.8000000,40.0000000,60.0000000,142.8000031,168.8000031,171.6000061,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,7.0000000,20.0000000,30.0000000,100.0000000,150.0000000,157.0000000,100,1784.0000000,5351.0000000,7727.0000000,3680.0000000,1874.0000000,183.0000000,7135.0000000,10461.0000000,18541.0000000,20415.0000000,20598.0000000,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,7.0000000,20.0000000,30.0000000,100.0000000,150.0000000,157.0000000,100,0.6180000,0.4250000,0.0010000,0.5950000,0.6180000,100,150,169,0,100,100,72029,,NRCS Forestland Site,Ecological Site Description Database,F002XB007WA,Portland Basin Wet Forest,20796767,7133077
191,408,74342017,45.681899999999999,-122.590361111099995,.,,72029.0000000,,72029,,MlA,"McBee silt loam, coarse variant, 0 to 3 percent slopes",,2.0000000,2.0000000,,0,0,None,None,0,5.0000000,9.7799997,14.2799997,16.8799992,Somewhat poorly drained,Somewhat poorly drained,B/D,,100,6,100,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Fair,Fair,Very limited,1.0000000,Slight,100,1.0000000,72029,,,100,,McBee variant,Variant,Yes,,,0.0000000,2.0000000,3.0000000,,,,,4,48,6,,,,,Yes,Somewhat poorly drained,30.0000000,90.0000000,120.0000000,180,0,180,"depressions, drainageways",,0.1600000,,10.0000000,11.0000000,12.0000000,1270,1270,1270,,,,170,190,210,6,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B/D,Moderate,High,"Coarse-loamy, mixed, mesic Aquic Haploxerolls",Mollisols,Xerolls,Haploxerolls,Aquic Haploxerolls,coarse-loamy,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,72029,20796767,,10.0000000,30.0000000,57.7999992,45.0000000,26.0000000,2.8000000,40.0000000,60.0000000,142.8000031,168.8000031,171.6000061,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,7.0000000,20.0000000,30.0000000,100.0000000,150.0000000,157.0000000,100,1784.0000000,5351.0000000,7727.0000000,3680.0000000,1874.0000000,183.0000000,7135.0000000,10461.0000000,18541.0000000,20415.0000000,20598.0000000,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,7.0000000,20.0000000,30.0000000,100.0000000,150.0000000,157.0000000,100,0.6180000,0.4250000,0.0010000,0.5950000,0.6180000,100,150,169,0,100,100,72029,,NRCS Forestland Site,Ecological Site Description Database,F002XB007WA,Portland Basin Wet Forest,20796767,7133077
192,409,74342450,45.681899999999999,-122.590361111099995,.,,72029.0000000,,72029,,MlA,"McBee silt loam, coarse variant, 0 to 3 percent slopes",,2.0000000,2.0000000,,0,0,None,None,0,5.0000000,9.7799997,14.2799997,16.8799992,Somewhat poorly drained,Somewhat poorly drained,B/D,,100,6,100,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Fair,Fair,Very limited,1.0000000,Slight,100,1.0000000,72029,,,100,,McBee variant,Variant,Yes,,,0.0000000,2.0000000,3.0000000,,,,,4,48,6,,,,,Yes,Somewhat poorly drained,30.0000000,90.0000000,120.0000000,180,0,180,"depressions, drainageways",,0.1600000,,10.0000000,11.0000000,12.0000000,1270,1270,1270,,,,170,190,210,6,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B/D,Moderate,High,"Coarse-loamy, mixed, mesic Aquic Haploxerolls",Mollisols,Xerolls,Haploxerolls,Aquic Haploxerolls,coarse-loamy,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,72029,20796767,,10.0000000,30.0000000,57.7999992,45.0000000,26.0000000,2.8000000,40.0000000,60.0000000,142.8000031,168.8000031,171.6000061,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,7.0000000,20.0000000,30.0000000,100.0000000,150.0000000,157.0000000,100,1784.0000000,5351.0000000,7727.0000000,3680.0000000,1874.0000000,183.0000000,7135.0000000,10461.0000000,18541.0000000,20415.0000000,20598.0000000,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,7.0000000,20.0000000,30.0000000,100.0000000,150.0000000,157.0000000,100,0.6180000,0.4250000,0.0010000,0.5950000,0.6180000,100,150,169,0,100,100,72029,,NRCS Forestland Site,Ecological Site Description Database,F002XB007WA,Portland Basin Wet Forest,20796767,7133077
193,410,74342956,45.681899999999999,-122.590361111099995,.,,72029.0000000,,72029,,MlA,"McBee silt loam, coarse variant, 0 to 3 percent slopes",,2.0000000,2.0000000,,0,0,None,None,0,5.0000000,9.7799997,14.2799997,16.8799992,Somewhat poorly drained,Somewhat poorly drained,B/D,,100,6,100,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Fair,Fair,Very limited,1.0000000,Slight,100,1.0000000,72029,,,100,,McBee variant,Variant,Yes,,,0.0000000,2.0000000,3.0000000,,,,,4,48,6,,,,,Yes,Somewhat poorly drained,30.0000000,90.0000000,120.0000000,180,0,180,"depressions, drainageways",,0.1600000,,10.0000000,11.0000000,12.0000000,1270,1270,1270,,,,170,190,210,6,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B/D,Moderate,High,"Coarse-loamy, mixed, mesic Aquic Haploxerolls",Mollisols,Xerolls,Haploxerolls,Aquic Haploxerolls,coarse-loamy,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,72029,20796767,,10.0000000,30.0000000,57.7999992,45.0000000,26.0000000,2.8000000,40.0000000,60.0000000,142.8000031,168.8000031,171.6000061,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,7.0000000,20.0000000,30.0000000,100.0000000,150.0000000,157.0000000,100,1784.0000000,5351.0000000,7727.0000000,3680.0000000,1874.0000000,183.0000000,7135.0000000,10461.0000000,18541.0000000,20415.0000000,20598.0000000,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,7.0000000,20.0000000,30.0000000,100.0000000,150.0000000,157.0000000,100,0.6180000,0.4250000,0.0010000,0.5950000,0.6180000,100,150,169,0,100,100,72029,,NRCS Forestland Site,Ecological Site Description Database,F002XB007WA,Portland Basin Wet Forest,20796767,7133077
194,412,74384874,47.836661999999997,-122.622726999999998,.,,74179.0000000,,74179,,10,"Dystric Xerorthents, 45 to 70 percent slopes",,58.0000000,58.0000000,,,,None,None,0,2.0000000,3.0000000,5.0000000,7.0000000,Moderately well drained,Moderately well drained,A,,100,7,100,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Fair,Fair,Very limited,1.0000000,Severe,0,1.0000000,74179,,,100,,Dystric Xerorthents,Family,Yes,HIGH PPT,,45.0000000,58.0000000,70.0000000,,,,,5,48,6,,,,,No,Moderately well drained,0.0000000,90.0000000,210.0000000,248,0,113,"streams, valleys",,0.3000000,,9.0000000,10.0000000,10.0000000,381,953,1524,,,,180,180,180,7,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,A,Moderate,Low,Dystric Xerorthents,Entisols,Orthents,Xerorthents,Dystric Xerorthents,not used,,,not used,not used,,,,,,,,,,N/A,N/A,,,,,74179,21008925,,4.0000000,12.0000000,14.0000000,20.0000000,20.0000000,0.8000000,16.0000000,22.0000000,50.0000000,70.0000000,70.8000031,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,2.0000000,20.0000000,30.0000000,100.0000000,150.0000000,152.0000000,100,425.0000000,1274.0000000,1420.0000000,1990.0000000,1990.0000000,80.0000000,1698.0000000,2322.0000000,5108.0000000,7099.0000000,7178.0000000,5.0000000,15.0000000,30.0000000,50.0000000,50.0000000,2.0000000,20.0000000,30.0000000,100.0000000,150.0000000,152.0000000,100,0.0950000,0.0330000,0.0010000,0.0980000,0.0980000,100,150,70,1,,100,74179,,,,,,,
195,444,74532123,48.669595357699997,-122.958501577400000,.,,1151894.0000000,,1151894,,5004,"Pickett-Kahboo-Rock Outcrop complex, 25 to 75 percent slopes",,45.0000000,45.0000000,0,,,,,0,4.1399999,6.4499998,8.6999998,8.6999998,Well drained,Well drained,B,,100,7,80,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Very limited,1.0000000,Severe,0,1.0000000,1151894,,,60,,Pickett,Series,Yes,,,25.0000000,45.0000000,75.0000000,,,,,2,0,8,,,,,No,Well drained,0.0000000,259.0000000,701.0000000,270,0,90,"hills, hillslopes, mountain slopes, mountains",,0.1600000,,7.8000002,8.3999996,8.8999996,762,1016,1143,,,,160,190,220,7,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Loamy-skeletal, isotic, mesic Andic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Andic Dystroxerepts,loamy-skeletal,,not used,not used,mesic,Typic,mesic,ninth edition,,,,,,,N/A,N/A,,,,,1151894,20802953,,14.1599998,14.3400002,23.1200008,18.0000000,,,28.5000000,37.7000008,69.6200027,69.6200027,69.6200027,4.0000000,12.0000000,21.2000008,24.6000004,,,16.0000000,24.0000000,61.7999992,61.7999992,61.7999992,80,2718.0000000,1206.0000000,1427.0000000,1342.0000000,,,3924.0000000,4481.0000000,6693.0000000,6693.0000000,6693.0000000,4.0000000,12.0000000,21.0000000,25.0000000,,,16.0000000,24.0000000,62.0000000,62.0000000,62.0000000,80,0.0820000,0.0290000,0.0010000,0.0660000,0.0820000,80,74,71,1,,100,1151894,,NRCS Forestland Site,Ecological Site Description Database,F002XN902WA,Western hemlock - Douglas-fir/Cascade Oregongrape,20802953,7135844
196,445,74532422,48.670302778200004,-122.967545315600006,.,,1151894.0000000,,1151894,,5004,"Pickett-Kahboo-Rock Outcrop complex, 25 to 75 percent slopes",,45.0000000,45.0000000,0,,,,,0,4.1399999,6.4499998,8.6999998,8.6999998,Well drained,Well drained,B,,100,7,80,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Very limited,1.0000000,Severe,0,1.0000000,1151894,,,60,,Pickett,Series,Yes,,,25.0000000,45.0000000,75.0000000,,,,,2,0,8,,,,,No,Well drained,0.0000000,259.0000000,701.0000000,270,0,90,"hills, hillslopes, mountain slopes, mountains",,0.1600000,,7.8000002,8.3999996,8.8999996,762,1016,1143,,,,160,190,220,7,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,B,Moderate,Moderate,"Loamy-skeletal, isotic, mesic Andic Dystroxerepts",Inceptisols,Xerepts,Dystroxerepts,Andic Dystroxerepts,loamy-skeletal,,not used,not used,mesic,Typic,mesic,ninth edition,,,,,,,N/A,N/A,,,,,1151894,20802953,,14.1599998,14.3400002,23.1200008,18.0000000,,,28.5000000,37.7000008,69.6200027,69.6200027,69.6200027,4.0000000,12.0000000,21.2000008,24.6000004,,,16.0000000,24.0000000,61.7999992,61.7999992,61.7999992,80,2718.0000000,1206.0000000,1427.0000000,1342.0000000,,,3924.0000000,4481.0000000,6693.0000000,6693.0000000,6693.0000000,4.0000000,12.0000000,21.0000000,25.0000000,,,16.0000000,24.0000000,62.0000000,62.0000000,62.0000000,80,0.0820000,0.0290000,0.0010000,0.0660000,0.0820000,80,74,71,1,,100,1151894,,NRCS Forestland Site,Ecological Site Description Database,F002XN902WA,Western hemlock - Douglas-fir/Cascade Oregongrape,20802953,7135844
197,447,74576827,47.525908333300002,-122.276574999999994,.,,3064836.0000000,,3064836,,3055,"Urban land-Alderwood complex, 0 to 5 percent slopes",,3.0000000,2.8000000,,65,,,None,10,3.1900001,5.4600000,8.4300003,9.8699999,,Moderately well drained,,,100,8,60,Not rated,Not rated,Not limited,Very limited,Not rated,Not rated,Very limited,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,0.3160000,Not rated,10,1.0000000,3064836,,,5,,Kitsap,Series,No ,,,0.0000000,3.0000000,5.0000000,30,61,91,,5,56,5,,,,,No,Somewhat poorly drained,5.0000000,85.0000000,165.0000000,180,0,180,"plains, terraces",0.2300000,0.2300000,0.2300000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,4,w,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,High,"Fine-silty, isotic, nonacid, mesic Aeric Endoaquepts",Inceptisols,Aquepts,Endoaquepts,Aeric Endoaquepts,fine-silty,not used,not used,nonacid,mesic,Oxyaquic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3064836,21113646,,3.2300000,7.3699999,11.2100000,11.8999996,5.7500000,0.0600000,10.6099997,14.7399998,33.7200012,39.4700012,39.5299988,2.0000000,6.0000000,12.0000000,20.0000000,20.0000000,1.2000000,8.0000000,12.0000000,40.0000000,60.0000000,61.2000008,40,1262.0000000,2347.0000000,1443.0000000,1187.0000000,768.0000000,130.0000000,3610.0000000,4225.0000000,6240.0000000,7008.0000000,7138.0000000,2.0000000,6.0000000,12.0000000,20.0000000,20.0000000,1.0000000,8.0000000,12.0000000,40.0000000,60.0000000,61.0000000,40,0.0930000,0.0570000,0.0000000,0.0890000,0.0930000,15,89,68,1,10,100,3064836,,NRCS Forestland Site,Ecological Site Description Database,F002XA004WA,Puget Lowlands Forest,21113646,7290543
198,448,74583964,47.558985090100002,-123.376060835999994,.,,3168838.0000000,,3168838,,NOTCOM,No Digital Data Available,,,,,,,,,0,,,,,,,,,100,,100,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,Not rated,,Not rated,0,,3168838,,,100,,NOTCOM,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,,3168838,22005946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,100,3168838,,,,,,,
199,452,74687478,47.031303350000002,-122.909823849999995,.,,2454721.0000000,,2454721,,17,"Bunker gravelly silt loam, 5 to 30 percent slopes",,18.0000000,18.0000000,137,,,None,None,0,4.5000000,9.0000000,18.0000000,24.6599998,Well drained,Well drained,B,,100,4,100,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Very limited,Poor,Poor,Somewhat limited,0.1800000,Severe,0,1.0000000,2454721,,,100,,Bunker,Series,Yes,,,5.0000000,18.0000000,30.0000000,,,,,3,48,6,,,,,No,Well drained,30.0000000,350.0000000,670.0000000,113,248,23,hillslopes,,0.1600000,,9.0000000,10.0000000,10.0000000,1778,2413,3048,,,,180,200,220,4,e,,,,,,,,,,,,,,,,,,,,,,,,,High,0,0,0,,,,B,Moderate,High,"Medial over clayey, oxidic, mesic Alic Fulvudands",Andisols,Udands,Fulvudands,Alic Fulvudands,medial over clayey,,,not used,mesic,,mesic,,,,,,,,N/A,N/A,,,,,2454721,21078205,,9.0000000,27.0000000,54.0000000,90.0000000,66.5999985,,36.0000000,54.0000000,180.0000000,246.6000061,246.6000061,5.0000000,15.0000000,30.0000000,50.0000000,37.0000000,,20.0000000,30.0000000,100.0000000,137.0000000,137.0000000,100,2023.0000000,6069.0000000,5563.0000000,4225.0000000,838.0000000,,8092.0000000,10823.0000000,17880.0000000,18718.0000000,18718.0000000,5.0000000,15.0000000,30.0000000,50.0000000,37.0000000,,20.0000000,30.0000000,100.0000000,137.0000000,137.0000000,100,0.5490000,0.4130000,0.0010000,0.4770000,0.5490000,100,137,247,0,,100,2454721,,NRCS Forestland Site,Ecological Site Description Database,F001XC410OR,Mesic Udic Forest,21078205,7254144
200,453,74698866,47.577100000000002,-122.403580000000005,.,,3064843.2500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,454,74699359,47.572929999999999,-122.399146666700005,.,,3064848.0000000,,3064848,,4012,"Alderwood-Kitsap complex, 12 to 60 percent slopes",,35.0000000,31.6000004,,45,45,None,None,10,3.5599999,6.3800001,10.9700003,14.2600002,Moderately well drained,Somewhat poorly drained,A,,100,7,85,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Very limited,1.0000000,Severe,10,1.0000000,3064848,,,35,,Kitsap,Series,Yes,,,12.0000000,35.0000000,60.0000000,30,61,91,,5,56,5,,,,,No,Somewhat poorly drained,5.0000000,85.0000000,165.0000000,180,0,180,"plains, terraces",0.2300000,0.2300000,0.2300000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,7,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,High,"Fine-silty, isotic, nonacid, mesic Aeric Endoaquepts",Inceptisols,Aquepts,Endoaquepts,Aeric Endoaquepts,fine-silty,not used,not used,nonacid,mesic,Oxyaquic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3064848,21113704,,7.6300001,20.1700001,32.8100014,43.5999985,31.2500000,0.0600000,27.8099995,39.3400002,104.2200012,135.4700012,135.5299988,4.7500000,14.2500000,28.5000000,47.5000000,47.5000000,1.2000000,19.0000000,28.5000000,95.0000000,142.5000000,143.6999969,95,2529.0000000,5683.0000000,3283.0000000,2435.0000000,1117.0000000,130.0000000,8212.0000000,9605.0000000,13930.0000000,15047.0000000,15177.0000000,5.0000000,14.0000000,29.0000000,48.0000000,48.0000000,1.0000000,19.0000000,29.0000000,95.0000000,143.0000000,144.0000000,95,0.1320000,0.0570000,0.0010000,0.1260000,0.1320000,75,117,159,0,10,100,3064848,,NRCS Forestland Site,Ecological Site Description Database,F002XA004WA,Puget Lowlands Forest,21113704,7290560
202,455,74699598,47.574466666699998,-122.399666666700000,.,,3064848.0000000,,3064848,,4012,"Alderwood-Kitsap complex, 12 to 60 percent slopes",,35.0000000,31.6000004,,45,45,None,None,10,3.5599999,6.3800001,10.9700003,14.2600002,Moderately well drained,Somewhat poorly drained,A,,100,7,85,Very limited,Very limited,Not rated,Very limited,Very limited,Not rated,Very limited,Very limited,Very limited,Very limited,Fair,Not rated,Very limited,1.0000000,Severe,10,1.0000000,3064848,,,35,,Kitsap,Series,Yes,,,12.0000000,35.0000000,60.0000000,30,61,91,,5,56,5,,,,,No,Somewhat poorly drained,5.0000000,85.0000000,165.0000000,180,0,180,"plains, terraces",0.2300000,0.2300000,0.2300000,9.0000000,10.0000000,11.0000000,760,940,1020,,,,180,210,240,7,e,,,,,,,,,,,,,,,,,,,,,,,,,None,0,0,0,,,,D,Moderate,High,"Fine-silty, isotic, nonacid, mesic Aeric Endoaquepts",Inceptisols,Aquepts,Endoaquepts,Aeric Endoaquepts,fine-silty,not used,not used,nonacid,mesic,Oxyaquic,mesic,twelfth edition,,,,,,,N/A,N/A,,,,,3064848,21113704,,7.6300001,20.1700001,32.8100014,43.5999985,31.2500000,0.0600000,27.8099995,39.3400002,104.2200012,135.4700012,135.5299988,4.7500000,14.2500000,28.5000000,47.5000000,47.5000000,1.2000000,19.0000000,28.5000000,95.0000000,142.5000000,143.6999969,95,2529.0000000,5683.0000000,3283.0000000,2435.0000000,1117.0000000,130.0000000,8212.0000000,9605.0000000,13930.0000000,15047.0000000,15177.0000000,5.0000000,14.0000000,29.0000000,48.0000000,48.0000000,1.0000000,19.0000000,29.0000000,95.0000000,143.0000000,144.0000000,95,0.1320000,0.0570000,0.0010000,0.1260000,0.1320000,75,117,159,0,10,100,3064848,,NRCS Forestland Site,Ecological Site Description Database,F002XA004WA,Puget Lowlands Forest,21113704,7290560
